id,member_id,bulan,tahun,iuran_wajib,iuran_sukarela,tanggal_bayar,status,created_at,updated_at,simpanan_wajib
bec30d8d-4840-4e78-81c6-3544bc805748,23f7d1ed-1ea6-454f-9662-caf62e9650d9,7,2024,50000.00,0.00,2024-07-31,lunas,2025-10-21 08:01:42.136587+00,2025-10-21 08:01:42.136587+00,100000.00
bed89ea8-de9f-4ad5-8d62-b37a80baefd9,c123c1a5-ba71-4eea-b657-d4dda0c6befc,2,2024,50000.00,0.00,2024-02-28,lunas,2025-10-21 08:01:33.409421+00,2025-10-21 08:01:33.409421+00,100000.00
bee281f9-1002-43c7-8db9-00b82eace064,3aae1f0a-1d47-4c71-99d0-039aefa08305,4,2023,50000.00,0.00,2023-04-30,lunas,2025-10-19 10:00:59.521891+00,2025-10-19 10:00:59.521891+00,100000.00
bee6c9e5-e520-4461-aeff-68654f6ca197,86b4772c-24be-4212-a300-1e78983d82b3,3,2025,50000.00,0.00,2025-03-31,lunas,2025-10-21 14:44:31.864716+00,2025-10-21 14:44:31.864716+00,100000.00
bf1eace3-d232-4dc3-9da5-d65df30b3852,bba4db5a-682d-4c28-b84c-b8d7aa79e58d,1,2025,50000.00,0.00,2025-01-31,lunas,2025-10-21 14:44:27.336412+00,2025-10-21 14:44:27.336412+00,100000.00
bf370501-b0d7-4254-8931-f0c34cad9b42,eaeada1d-4b89-4e26-a8b2-f679d0b50598,9,2025,0.00,0.00,2025-09-30,belum_lunas,2025-10-21 14:00:19.065472+00,2025-10-21 14:00:19.065472+00,0.00
bf4f5ad8-2233-4768-b1b7-91b618c4cc49,d74aa1b0-a4e9-410d-be60-66a8329efa0b,7,2023,0.00,0.00,2023-07-31,belum_lunas,2025-10-19 10:00:22.560358+00,2025-10-19 10:31:56.287641+00,0.00
bfba77c6-dba9-4940-b6d1-9a64233089c5,46b08ec7-a17a-43c1-99c3-584b39304b2a,4,2024,50000.00,0.00,2024-04-30,lunas,2025-10-21 08:01:30.450433+00,2025-10-21 08:01:30.450433+00,100000.00
c0261807-e859-4456-b5d8-cf879b9b732a,91458182-8d42-4684-a5ae-bc33f4be115a,4,2025,50000.00,0.00,2025-04-30,belum_lunas,2025-10-21 14:44:33.333461+00,2025-10-21 14:44:33.333461+00,0.00
c0461df5-08dc-44c6-bf22-102f8a49cb92,c1876c25-8f0e-46c5-9f83-9ecde2737bba,4,2025,50000.00,250000.00,2025-04-30,lunas,2025-10-21 14:05:25.396601+00,2025-10-21 14:44:20.678198+00,100000.00
c056f06b-392b-4c8c-beb9-605e4f94dca6,4a123be6-5a27-4154-b4a7-f1148a6b7d8d,7,2024,50000.00,0.00,2024-07-31,lunas,2025-10-21 08:01:40.526991+00,2025-10-21 08:01:40.526991+00,100000.00
c05bf200-3ff0-4e0f-8698-f6935c0d0884,422594b7-a845-4a5c-aba4-1ac02a821f3e,2,2024,50000.00,0.00,2024-02-28,lunas,2025-10-21 08:01:26.870783+00,2025-10-21 08:01:26.870783+00,100000.00
c08a56a5-0430-4c6f-ac9e-52216ec81948,3936c707-7bc1-4ffa-99ee-776b8b1fc14f,5,2024,50000.00,0.00,2024-05-31,lunas,2025-10-21 08:00:41.139261+00,2025-10-21 08:00:41.139261+00,100000.00
c0e8311f-62c8-4b9b-9faa-473dabb971bf,0054bb6c-4652-453a-8e53-4248c9747044,6,2024,50000.00,0.00,2024-06-30,lunas,2025-10-21 08:00:32.934787+00,2025-10-21 08:00:32.934787+00,100000.00
c0edc270-9fc9-4ca9-a62c-34e77e9eb534,d68474ab-45bf-4457-b220-0cb96b059eb0,8,2023,50000.00,0.00,2023-08-31,lunas,2025-10-19 10:00:58.584228+00,2025-10-19 10:00:58.584228+00,100000.00
c14c3135-9b61-4f08-bba7-566f294607e9,1173fd81-a9d2-4178-b421-06c4bd5cc2c2,4,2023,50000.00,0.00,2023-04-30,lunas,2025-10-19 10:00:16.056459+00,2025-10-19 10:00:16.056459+00,100000.00
c19725fb-4867-4833-8cf3-3cdaf0dce41c,86b4772c-24be-4212-a300-1e78983d82b3,3,2023,50000.00,0.00,2023-03-31,lunas,2025-10-19 10:00:45.607999+00,2025-10-19 10:00:45.607999+00,100000.00
c1c44389-5af5-4e68-940a-a5c7105ef389,4a3ab56c-4f58-4242-98a2-e53026114805,3,2024,50000.00,0.00,2024-03-31,lunas,2025-10-21 08:00:44.021463+00,2025-10-21 08:00:44.021463+00,100000.00
c2130a33-f424-4466-9e8e-59ee235133c5,23f7d1ed-1ea6-454f-9662-caf62e9650d9,5,2024,50000.00,0.00,2024-05-31,lunas,2025-10-21 08:01:41.901425+00,2025-10-21 08:01:41.901425+00,100000.00
c26b0cb6-dd52-4ae9-a2ce-e517b37554e1,059a6d69-f760-4f6d-ad11-7fbf59c3a7c4,11,2023,50000.00,0.00,2023-11-30,lunas,2025-10-19 10:00:37.726544+00,2025-10-19 10:00:37.726544+00,100000.00
c26eda51-df5c-40e5-8a20-f7965769f698,1173fd81-a9d2-4178-b421-06c4bd5cc2c2,10,2024,50000.00,0.00,2024-10-31,lunas,2025-10-21 08:00:29.117044+00,2025-10-21 08:00:29.117044+00,100000.00
c271810b-4d7a-4224-8bb1-dfff5b655b11,d68474ab-45bf-4457-b220-0cb96b059eb0,8,2024,50000.00,0.00,2024-08-31,lunas,2025-10-21 08:01:35.913885+00,2025-10-21 08:01:35.913885+00,100000.00
c27455e6-c7d0-4a45-b8d3-45ae3ab2f648,c123c1a5-ba71-4eea-b657-d4dda0c6befc,7,2023,50000.00,0.00,2023-07-31,lunas,2025-10-19 10:00:57.016877+00,2025-10-19 10:00:57.016877+00,100000.00
c28a2758-c11c-47eb-9fc7-78f79358979a,6aa7a6ef-0307-4a4a-8d64-b0fe6a33ad1c,2,2025,50000.00,0.00,2025-02-28,lunas,2025-10-21 14:00:22.64808+00,2025-10-21 14:00:22.64808+00,100000.00
c2ec5426-361a-41c0-9f65-b4ef23d4fc75,4a123be6-5a27-4154-b4a7-f1148a6b7d8d,6,2024,0.00,0.00,2024-06-30,belum_lunas,2025-10-21 08:01:40.391619+00,2025-10-21 08:01:40.391619+00,0.00
c2f5a1e0-1f24-46f1-a346-1e5105b1c9e6,eaeada1d-4b89-4e26-a8b2-f679d0b50598,8,2023,50000.00,0.00,2023-08-31,lunas,2025-10-19 10:00:13.229684+00,2025-10-19 10:31:56.287641+00,0.00
c31a5f00-4b35-448c-853f-55e41443731d,41f6ff19-4714-4974-bf6e-b7881ff89f40,9,2024,50000.00,0.00,2024-09-30,lunas,2025-10-21 08:01:48.709273+00,2025-10-21 08:01:48.709273+00,100000.00
c35f372e-e852-4689-92e4-9ad629ad09de,4bf8dd69-28bb-4cd4-b75a-0c091aaad2d2,2,2024,0.00,0.00,2024-02-28,belum_lunas,2025-10-21 08:00:55.492247+00,2025-10-21 08:00:55.492247+00,0.00
c3c3a4ed-7d9a-4012-903f-ccbd4ef0ae80,4bf8dd69-28bb-4cd4-b75a-0c091aaad2d2,4,2024,0.00,0.00,2024-04-30,belum_lunas,2025-10-21 08:00:55.690828+00,2025-10-21 08:00:55.690828+00,0.00
c3d6f1af-3633-4287-af5c-646f2b580e42,0054bb6c-4652-453a-8e53-4248c9747044,12,2023,50000.00,0.00,2023-12-31,lunas,2025-10-19 10:00:21.450474+00,2025-10-19 10:00:21.450474+00,100000.00
c3df7234-82c8-4680-ad24-2293f53a6bc1,4f667a97-f738-4f76-8105-27ad44277d59,1,2023,50000.00,0.00,2023-01-31,lunas,2025-10-19 10:01:05.534567+00,2025-10-19 10:01:05.534567+00,100000.00
c417b4ae-58ea-4af9-ace1-0a9abb6fc90e,23f7d1ed-1ea6-454f-9662-caf62e9650d9,4,2023,50000.00,0.00,2023-04-30,lunas,2025-10-19 10:01:04.223126+00,2025-10-19 10:01:04.223126+00,100000.00
c41bbb02-6b37-4e6a-a1e4-198522c78b59,bdbfb8a5-0b6e-4f39-8e96-c91ad3850df1,5,2023,50000.00,0.00,2023-05-31,lunas,2025-10-19 10:00:19.194694+00,2025-10-19 10:00:19.194694+00,100000.00
c42306f7-e4b1-4302-84ce-115ca43e2e38,bdbfb8a5-0b6e-4f39-8e96-c91ad3850df1,3,2023,50000.00,0.00,2023-03-31,lunas,2025-10-19 10:00:18.97607+00,2025-10-19 10:00:18.97607+00,100000.00
c458375d-033b-4ebb-b02e-5b17d62edafc,46b08ec7-a17a-43c1-99c3-584b39304b2a,4,2025,50000.00,0.00,2025-04-30,lunas,2025-10-21 14:44:38.884086+00,2025-10-21 14:44:38.884086+00,100000.00
c468318d-3782-4b67-b1d1-df94c6130b8b,d79f5a6a-e79d-4638-92dd-9f72ab5ec7e7,12,2024,50000.00,0.00,2024-12-31,lunas,2025-10-21 08:01:39.548375+00,2025-10-21 08:01:39.548375+00,100000.00
c46e692f-3fb1-426b-a851-c69553738692,651f0d25-2cc1-475a-8b4e-8751c5f25143,11,2024,0.00,0.00,2024-11-30,belum_lunas,2025-10-21 08:00:53.677483+00,2025-10-21 08:00:53.677483+00,0.00
c47fcbea-e5e4-4572-9366-f5018c450ca9,c1876c25-8f0e-46c5-9f83-9ecde2737bba,3,2025,50000.00,250000.00,2025-03-31,lunas,2025-10-21 14:05:25.221817+00,2025-10-21 14:44:20.462129+00,100000.00
c52fff74-81f5-427e-8d35-6cb73b11f3c4,c1876c25-8f0e-46c5-9f83-9ecde2737bba,2,2023,50000.00,0.00,2023-02-28,lunas,2025-10-19 10:00:26.793329+00,2025-10-19 10:00:26.793329+00,100000.00
c5817b64-ce54-4602-bc98-5e6d15358f97,8b5865f4-84ae-4d79-8761-cf8d819be5bd,4,2025,50000.00,0.00,2025-04-30,lunas,2025-10-21 14:05:22.230413+00,2025-10-21 14:44:05.750866+00,100000.00
c5aa7fbb-847f-4ec0-bcd3-c431354c2581,d74aa1b0-a4e9-410d-be60-66a8329efa0b,8,2023,0.00,0.00,2023-08-31,belum_lunas,2025-10-19 10:00:22.679893+00,2025-10-19 10:31:56.287641+00,0.00
c5ba02dd-b2d9-4600-a803-ae4657527167,8b5865f4-84ae-4d79-8761-cf8d819be5bd,5,2025,50000.00,0.00,2025-05-31,lunas,2025-10-21 14:05:22.376698+00,2025-10-21 14:44:06.034881+00,100000.00
c5f27185-e66e-4b2e-ac71-d7389524d723,3aae1f0a-1d47-4c71-99d0-039aefa08305,8,2023,50000.00,0.00,2023-08-31,lunas,2025-10-19 10:01:00.02872+00,2025-10-19 10:01:00.02872+00,100000.00
c6009dec-a1e6-4d2c-8b04-97c70ca3a7ec,8b5865f4-84ae-4d79-8761-cf8d819be5bd,11,2023,50000.00,0.00,2023-11-30,lunas,2025-10-19 10:00:24.82015+00,2025-10-19 10:00:24.82015+00,100000.00
c609f203-47c2-45d0-9030-0ff2a103ca68,89c8fe99-b94b-4865-a102-e696933602cc,11,2023,50000.00,0.00,2023-11-30,lunas,2025-10-19 10:00:30.862587+00,2025-10-19 10:00:30.862587+00,100000.00
c6d1e167-dc5b-44a6-80d1-d7def34bec2c,89c8fe99-b94b-4865-a102-e696933602cc,4,2023,50000.00,0.00,2023-04-30,lunas,2025-10-19 10:00:30.066573+00,2025-10-19 10:00:30.066573+00,100000.00
c76e7f0f-bed8-4959-877e-39ae4c2749f2,c1876c25-8f0e-46c5-9f83-9ecde2737bba,11,2023,50000.00,200000.00,2023-11-30,lunas,2025-10-19 10:00:27.882623+00,2025-10-19 10:00:27.882623+00,100000.00
c7931032-3c9d-472b-b86b-eca6269ff414,d74aa1b0-a4e9-410d-be60-66a8329efa0b,3,2023,0.00,0.00,2023-03-31,belum_lunas,2025-10-19 10:00:21.888666+00,2025-10-19 10:31:56.287641+00,0.00
c7ac58f8-979f-4fb1-8e73-8254f3e42037,bdbfb8a5-0b6e-4f39-8e96-c91ad3850df1,10,2024,50000.00,0.00,2024-10-31,lunas,2025-10-21 08:00:31.967342+00,2025-10-21 08:00:31.967342+00,100000.00
c7e33436-0962-4982-a5ac-2b87d92b8ba8,86b4772c-24be-4212-a300-1e78983d82b3,1,2025,50000.00,0.00,2025-01-31,lunas,2025-10-21 14:44:31.615377+00,2025-10-21 14:44:31.615377+00,100000.00
c7f2dc61-f6cc-4717-80a4-7153bb2f9d38,3936c707-7bc1-4ffa-99ee-776b8b1fc14f,7,2023,50000.00,0.00,2023-07-31,lunas,2025-10-19 10:00:25.880848+00,2025-10-19 10:00:25.880848+00,100000.00
c81c1c51-0a1e-4464-a27d-dcafe2f7c0ac,bdbfb8a5-0b6e-4f39-8e96-c91ad3850df1,4,2025,50000.00,0.00,2025-04-30,lunas,2025-10-21 14:00:24.427037+00,2025-10-21 14:00:24.427037+00,100000.00
c82acd82-dd46-40b5-bd87-459198a02670,46b08ec7-a17a-43c1-99c3-584b39304b2a,5,2024,0.00,0.00,2024-05-31,belum_lunas,2025-10-21 08:01:30.586568+00,2025-10-21 08:01:30.586568+00,0.00
c85c7167-6399-43d7-8d4c-5563c725b197,651f0d25-2cc1-475a-8b4e-8751c5f25143,6,2023,50000.00,0.00,2023-06-30,lunas,2025-10-19 10:00:38.614275+00,2025-10-19 10:00:38.614275+00,100000.00
c86e97cd-404f-4643-83b0-aa4174c2d8f7,cb4162af-8dcb-446d-8a2d-f0eda46e34c2,10,2025,0.00,0.00,2025-10-31,belum_lunas,2025-10-21 14:44:31.431097+00,2025-10-21 14:44:31.431097+00,0.00
c8ecfcbf-f2ad-46e4-9b96-a9743272ca38,0dcd1262-9ab9-452c-8a66-e9d575563268,9,2024,50000.00,0.00,2024-09-30,lunas,2025-10-21 08:01:29.498484+00,2025-10-21 08:01:29.498484+00,100000.00
c929b2fa-d2b4-4f28-a039-619fa1ce1ebc,8b5865f4-84ae-4d79-8761-cf8d819be5bd,9,2025,50000.00,0.00,2025-09-30,lunas,2025-10-21 14:05:23.017363+00,2025-10-21 14:44:16.418175+00,100000.00
c9a2627c-1fe2-4bcd-b307-dc816dff9bec,d79f5a6a-e79d-4638-92dd-9f72ab5ec7e7,7,2024,50000.00,0.00,2024-07-31,lunas,2025-10-21 08:01:38.974485+00,2025-10-21 08:01:38.974485+00,100000.00
c9aa2351-f367-40db-8ec6-c9f909face33,2b1034c9-e381-4f62-8761-c2f1d5466fac,9,2024,50000.00,0.00,2024-09-30,lunas,2025-10-21 08:00:27.556209+00,2025-10-21 08:00:27.556209+00,100000.00
c9f80de1-ea4a-4c0d-b004-b14ea196ec18,81d54fb6-12c5-4051-8161-44894f130757,9,2025,0.00,0.00,2025-09-30,belum_lunas,2025-10-21 14:44:35.575113+00,2025-10-21 14:44:35.575113+00,0.00
ca007e58-6e07-4922-949a-58b46e53abc4,6aa7a6ef-0307-4a4a-8d64-b0fe6a33ad1c,2,2023,50000.00,0.00,2023-02-28,lunas,2025-10-19 10:00:17.421445+00,2025-10-19 10:00:17.421445+00,100000.00
ca6cc9b7-7358-4b15-b830-f6f18d4b925d,d68474ab-45bf-4457-b220-0cb96b059eb0,11,2024,50000.00,0.00,2024-11-30,lunas,2025-10-21 08:01:36.328772+00,2025-10-21 08:01:36.328772+00,100000.00
cad04f32-86fa-4291-a21f-f21ed17ff065,794a3f4f-fb97-4010-ad9f-2ddf9e91abee,9,2024,50000.00,0.00,2024-09-30,lunas,2025-10-21 08:00:49.204014+00,2025-10-21 08:00:49.204014+00,100000.00
cad1558a-e61e-4be0-b310-7ef3de6dd043,eaeada1d-4b89-4e26-a8b2-f679d0b50598,8,2025,0.00,0.00,2025-08-31,belum_lunas,2025-10-21 14:00:18.903687+00,2025-10-21 14:00:18.903687+00,0.00
cadae9bc-c532-4d48-81f8-38e796842cb7,c123c1a5-ba71-4eea-b657-d4dda0c6befc,6,2025,50000.00,0.00,2025-06-30,lunas,2025-10-21 14:44:40.539261+00,2025-10-21 14:44:40.539261+00,100000.00
cae98bfb-ef56-4cd9-a629-a25b188008de,0054bb6c-4652-453a-8e53-4248c9747044,10,2024,50000.00,0.00,2024-10-31,lunas,2025-10-21 08:00:33.512664+00,2025-10-21 08:00:33.512664+00,100000.00
cb122442-90b9-4884-af85-08d91c4cd32f,41f6ff19-4714-4974-bf6e-b7881ff89f40,5,2025,50000.00,0.00,2025-05-31,lunas,2025-10-21 14:44:50.406385+00,2025-10-21 14:44:50.406385+00,100000.00
cb435c46-1ac7-4cc6-8ae3-8f6289e24e2a,d74aa1b0-a4e9-410d-be60-66a8329efa0b,6,2024,0.00,0.00,2024-06-30,belum_lunas,2025-10-21 08:00:34.38087+00,2025-10-21 08:00:34.38087+00,0.00
cb6f937f-5b6a-4e55-b1ba-23af3a16f164,3936c707-7bc1-4ffa-99ee-776b8b1fc14f,12,2023,0.00,0.00,2023-12-31,belum_lunas,2025-10-19 10:00:26.482049+00,2025-10-19 10:00:26.482049+00,0.00
cb873ac3-14a8-4961-abfb-f7ad53987ff8,651f0d25-2cc1-475a-8b4e-8751c5f25143,10,2024,0.00,0.00,2024-10-31,belum_lunas,2025-10-21 08:00:53.529772+00,2025-10-21 08:00:53.529772+00,0.00
cb9148a5-8883-45bc-8736-0efc35c38161,324dbb7b-a1f0-49fa-b671-3ef7dbe9d748,3,2024,0.00,0.00,2024-03-31,belum_lunas,2025-10-21 08:00:56.935591+00,2025-10-21 08:00:56.935591+00,0.00
cb923954-c1cd-4da4-ab99-98b1b7aedcdc,4a3ab56c-4f58-4242-98a2-e53026114805,10,2023,50000.00,0.00,2023-10-31,lunas,2025-10-19 10:00:29.265691+00,2025-10-19 10:00:29.265691+00,100000.00
cc4534c8-5ca7-41db-ba62-d1ece5f5024c,cb4162af-8dcb-446d-8a2d-f0eda46e34c2,5,2025,0.00,0.00,2025-05-31,belum_lunas,2025-10-21 14:44:30.764539+00,2025-10-21 14:44:30.764539+00,0.00
cc993b54-271a-4038-b5dd-12f37ec9b060,c123c1a5-ba71-4eea-b657-d4dda0c6befc,9,2024,50000.00,0.00,2024-09-30,lunas,2025-10-21 08:01:34.4634+00,2025-10-21 08:01:34.4634+00,100000.00
cc9f4a9d-7a68-4ca9-bf51-20495ce8fa10,46b08ec7-a17a-43c1-99c3-584b39304b2a,8,2025,50000.00,0.00,2025-08-31,lunas,2025-10-21 14:44:39.486718+00,2025-10-21 14:44:39.486718+00,100000.00
ccde4f79-38e7-43bd-a00c-f6ce45c7fbd4,81d54fb6-12c5-4051-8161-44894f130757,2,2024,50000.00,0.00,2024-02-28,lunas,2025-10-21 08:01:25.158889+00,2025-10-21 08:01:25.158889+00,100000.00
cda509b5-14aa-4ee0-a340-b6a3aec70b83,23f7d1ed-1ea6-454f-9662-caf62e9650d9,12,2023,50000.00,0.00,2023-12-31,lunas,2025-10-19 10:01:05.357511+00,2025-10-19 10:01:05.357511+00,100000.00
cdc29433-0a35-4077-890b-faec5f56a468,2a8f61a9-912b-4299-b972-1cb71f873e9f,6,2024,50000.00,0.00,2024-06-30,lunas,2025-10-21 08:00:47.437548+00,2025-10-21 08:00:47.437548+00,100000.00
ce2a8fe6-f676-45c7-aedd-7405ca1bbcf3,d68474ab-45bf-4457-b220-0cb96b059eb0,11,2023,50000.00,0.00,2023-11-30,lunas,2025-10-19 10:00:58.905591+00,2025-10-19 10:00:58.905591+00,100000.00
ce5a0e1d-3eb7-4507-a93e-336641de1f96,91458182-8d42-4684-a5ae-bc33f4be115a,5,2025,50000.00,0.00,2025-05-31,belum_lunas,2025-10-21 14:44:33.4641+00,2025-10-21 14:44:33.4641+00,0.00
ce5a8d66-bf0f-411e-8f12-22df42be27b7,8b5865f4-84ae-4d79-8761-cf8d819be5bd,3,2025,50000.00,0.00,2025-03-31,lunas,2025-10-21 14:05:22.03443+00,2025-10-21 14:44:05.418911+00,100000.00
ceb0a54d-085e-4dfa-abc4-b3dc3f75f0e7,0054bb6c-4652-453a-8e53-4248c9747044,7,2025,50000.00,0.00,2025-07-31,lunas,2025-10-21 14:05:21.041636+00,2025-10-21 14:05:21.041636+00,100000.00
ceb33d6a-2d09-4c55-bedb-b907cd4ea494,c1876c25-8f0e-46c5-9f83-9ecde2737bba,1,2025,50000.00,250000.00,2025-01-31,lunas,2025-10-21 14:05:24.915441+00,2025-10-21 14:44:19.962514+00,100000.00
cec5715d-f71a-4913-b271-23bd3f14ca3f,0dcd1262-9ab9-452c-8a66-e9d575563268,2,2023,50000.00,0.00,2023-02-28,lunas,2025-10-19 10:00:50.855882+00,2025-10-19 10:00:50.855882+00,100000.00
cefe4756-9341-4bc4-80a7-351e7cadd104,2a8f61a9-912b-4299-b972-1cb71f873e9f,8,2025,50000.00,0.00,2025-08-31,lunas,2025-10-21 14:44:25.559887+00,2025-10-21 14:44:25.559887+00,100000.00
cf2fd6b7-4d62-4ee8-97ce-10904399b815,2b1034c9-e381-4f62-8761-c2f1d5466fac,6,2023,50000.00,0.00,2023-06-30,lunas,2025-10-19 10:00:14.631501+00,2025-10-19 10:00:14.631501+00,100000.00
cf534b90-cc5f-4dc5-a607-06fa10a9ea9e,651f0d25-2cc1-475a-8b4e-8751c5f25143,4,2023,50000.00,0.00,2023-04-30,lunas,2025-10-19 10:00:38.349036+00,2025-10-19 10:00:38.349036+00,100000.00
cf833403-24da-4375-b974-93430273ae30,1173fd81-a9d2-4178-b421-06c4bd5cc2c2,9,2023,50000.00,0.00,2023-09-30,lunas,2025-10-19 10:00:16.736229+00,2025-10-19 10:00:16.736229+00,100000.00
cfaff7e5-05be-45ef-a674-d2e5ae2edb8f,b2e516e7-1694-45da-b354-2523917c5f78,12,2024,0.00,0.00,2024-12-31,belum_lunas,2025-10-21 08:01:47.570156+00,2025-10-21 08:01:47.570156+00,0.00
cfb491e8-7691-4ea9-88de-2960d3bd5389,4bf8dd69-28bb-4cd4-b75a-0c091aaad2d2,9,2023,0.00,0.00,2023-09-30,belum_lunas,2025-10-19 10:00:41.899411+00,2025-10-19 10:00:41.899411+00,0.00
cfd1ef02-4432-4c63-a4ee-dbbaef64df27,4a123be6-5a27-4154-b4a7-f1148a6b7d8d,9,2023,50000.00,0.00,2023-09-30,lunas,2025-10-19 10:01:03.295356+00,2025-10-19 10:01:03.295356+00,100000.00
d04b74ee-447b-4527-95da-7bc64df86d86,bba4db5a-682d-4c28-b84c-b8d7aa79e58d,9,2024,50000.00,0.00,2024-09-30,lunas,2025-10-21 08:00:50.573613+00,2025-10-21 08:00:50.573613+00,100000.00
d055473a-5ed6-4695-9d0c-2179ee32cea0,4bf8dd69-28bb-4cd4-b75a-0c091aaad2d2,3,2023,50000.00,0.00,2023-03-31,lunas,2025-10-19 10:00:41.227205+00,2025-10-19 10:00:41.227205+00,100000.00
d07c50ba-681e-44d4-bd74-b5c0fbf4e105,0dcd1262-9ab9-452c-8a66-e9d575563268,6,2023,50000.00,0.00,2023-06-30,lunas,2025-10-19 10:00:51.291271+00,2025-10-19 10:00:51.291271+00,100000.00
d0bd27b3-839b-42be-a7aa-5da51a8099f5,4a123be6-5a27-4154-b4a7-f1148a6b7d8d,3,2023,50000.00,0.00,2023-03-31,lunas,2025-10-19 10:01:02.529797+00,2025-10-19 10:01:02.529797+00,100000.00
d0ca13d3-3228-44a4-a046-8450ae805825,3aae1f0a-1d47-4c71-99d0-039aefa08305,10,2024,50000.00,0.00,2024-10-31,lunas,2025-10-21 08:01:37.790547+00,2025-10-21 08:01:37.790547+00,100000.00
d0d90152-7864-4c4c-b9e9-a719f3a5acfb,c123c1a5-ba71-4eea-b657-d4dda0c6befc,8,2024,50000.00,0.00,2024-08-31,lunas,2025-10-21 08:01:34.244078+00,2025-10-21 08:01:34.244078+00,100000.00
d0ea5e79-4a44-49ab-9ce4-b9325ef3eafc,fbb50b94-afb4-4a45-a6a2-72e257809b1d,9,2024,50000.00,0.00,2024-09-30,lunas,2025-10-21 08:00:54.85018+00,2025-10-21 08:00:54.85018+00,100000.00
d12fb081-60b8-4bd4-9af8-d6e4c0080ff3,46b08ec7-a17a-43c1-99c3-584b39304b2a,5,2025,0.00,0.00,2025-05-31,belum_lunas,2025-10-21 14:44:39.02096+00,2025-10-21 14:44:39.02096+00,0.00
d219474e-7d16-4f4c-b45d-a8adc9b7edbb,794a3f4f-fb97-4010-ad9f-2ddf9e91abee,5,2023,50000.00,0.00,2023-05-31,lunas,2025-10-19 10:00:33.333832+00,2025-10-19 10:00:33.333832+00,100000.00
d23d6e6e-3c82-4da3-a647-89bb05a2d4cf,bba4db5a-682d-4c28-b84c-b8d7aa79e58d,10,2023,50000.00,0.00,2023-10-31,lunas,2025-10-19 10:00:35.576351+00,2025-10-19 10:00:35.576351+00,100000.00
d245444a-d9f1-435b-bff1-a4693d21b4dd,d68474ab-45bf-4457-b220-0cb96b059eb0,3,2023,50000.00,0.00,2023-03-31,lunas,2025-10-19 10:00:58.041411+00,2025-10-19 10:00:58.041411+00,100000.00
d296f8c6-5c01-4bb9-8acf-2454208ba04e,d68474ab-45bf-4457-b220-0cb96b059eb0,12,2023,50000.00,0.00,2023-12-31,lunas,2025-10-19 10:00:59.007719+00,2025-10-19 10:00:59.007719+00,100000.00
d318839e-ee37-4fad-b3f0-5885f71a99e2,2b1034c9-e381-4f62-8761-c2f1d5466fac,3,2024,50000.00,0.00,2024-03-31,lunas,2025-10-21 08:00:26.721859+00,2025-10-21 08:00:26.721859+00,100000.00
d32b1cd4-89af-4073-a313-68eacb0593d9,3936c707-7bc1-4ffa-99ee-776b8b1fc14f,9,2025,50000.00,0.00,2025-09-30,belum_lunas,2025-10-21 14:05:24.589861+00,2025-10-21 14:44:19.434703+00,100000.00
d37bb86d-6954-450c-8195-ce124ad8f1ff,0054bb6c-4652-453a-8e53-4248c9747044,8,2024,50000.00,0.00,2024-08-31,lunas,2025-10-21 08:00:33.127752+00,2025-10-21 08:00:33.127752+00,100000.00
d3858430-6ae7-4e78-ab16-a83f8ed59d59,3aae1f0a-1d47-4c71-99d0-039aefa08305,6,2024,50000.00,0.00,2024-06-30,lunas,2025-10-21 08:01:37.253752+00,2025-10-21 08:01:37.253752+00,100000.00
d3d8b46d-03b2-47d7-bb12-9c6b1e749d12,cb4162af-8dcb-446d-8a2d-f0eda46e34c2,3,2025,0.00,0.00,2025-03-31,belum_lunas,2025-10-21 14:44:30.507605+00,2025-10-21 14:44:30.507605+00,0.00
d40ae414-0e6a-4f72-8952-1c1abe120bb2,6aa7a6ef-0307-4a4a-8d64-b0fe6a33ad1c,6,2023,50000.00,0.00,2023-06-30,lunas,2025-10-19 10:00:17.918973+00,2025-10-19 10:00:17.918973+00,100000.00
d4297baa-755c-4326-b73d-8623b8154a28,3aae1f0a-1d47-4c71-99d0-039aefa08305,5,2023,50000.00,0.00,2023-05-31,lunas,2025-10-19 10:00:59.636229+00,2025-10-19 10:00:59.636229+00,100000.00
d4629d1c-4b47-45f4-a160-16812389cdb3,eaeada1d-4b89-4e26-a8b2-f679d0b50598,10,2024,50000.00,0.00,2024-10-31,belum_lunas,2025-10-21 08:00:26.008507+00,2025-10-21 08:00:26.008507+00,0.00
d49ca587-5e14-475e-994d-ca9543061361,4a3ab56c-4f58-4242-98a2-e53026114805,12,2023,50000.00,0.00,2023-12-31,lunas,2025-10-19 10:00:29.534102+00,2025-10-19 10:00:29.534102+00,100000.00
d4adf471-f174-4a1c-9db6-499bd284beeb,4a3ab56c-4f58-4242-98a2-e53026114805,6,2023,50000.00,0.00,2023-06-30,lunas,2025-10-19 10:00:28.80809+00,2025-10-19 10:00:28.80809+00,100000.00
d53ed1b5-ca26-4e65-86a5-9f64a680b008,23f7d1ed-1ea6-454f-9662-caf62e9650d9,11,2025,50000.00,0.00,2025-11-30,lunas,2025-10-21 14:44:48.142261+00,2025-10-21 14:44:48.142261+00,100000.00
